attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason,capture_id,search_id,analysis_weight,historical_binding_raw,weighted_historical_binding,target_binding_raw,target_control_type,negative_type
MERGED_406f632466dfa0,1953,1953-01-01,1946-1987_taiwan_side_formation,江川肉燥飯,Tainan,Taiwan,Taiwan-side,food_media_retrospective,iFoodie repost / local food blog,https://ifoodie.tw/en/post/60b7b416a6272846a04cdde3,old_shop_origin,1953 Tainan Jiangchuan rouzao rice Guohua Street Yongle Market old shop founded ROC year 42 rice-table self-service ancestor,medium,Retrospective food-media source; useful for Tainan rouzao rice city coverage but should be corroborated by local archive or municipal source.,TW_TN_JIANGCHUAN_1953,probable,Taiwan-side,Source says Jiangchuan rouzao rice was founded in ROC year 42 and became an old Tainan food shop near Guohua Street/Yongle Market.,肉燥飯,台南地方小吃,,,https://ifoodie.tw/en/post/60b7b416a6272846a04cdde3,c434c28f6e3a288f,TW_TN_1953_001,1,0.7879,0.2121,2,江川肉燥飯,tertiary,0.2000,blog/review/social retrospective source,,,0.6115,1.0000,0.6115,1.0000,target_positive,
MERGED_00c4a35b800299,1953,1953-01-01,1946-1987_taiwan_side_formation,江川肉燥飯,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,文仔不宅 只是居家,https://wenzai.pixnet.net/blog/posts/7103160920,old_shop_origin_corroboration,1953 Tainan Jiangchuan rouzao rice third generation Yongle Market rice-table meat sauce everyday lunch,medium,Corroborates existing Jiangchuan row with a separate local food source; source describes the shop as a roughly 50-year old local rouzao-rice shop and search result gives ROC year 42 origin.,TW_TN_JIANGCHUAN_1953_WENZAI,probable,Taiwan-side,Source describes Jiangchuan as a long-running Tainan rouzao-rice shop near Guohua Street and Yongle Market with third-generation operation.,肉燥飯,台南飯桌仔,,,https://wenzai.pixnet.net/blog/posts/7103160920,b4704b64081c3cc9,TW_TN_1953_002,1,0.7879,0.2121,2,江川肉燥飯,tertiary,0.2000,blog/review/social retrospective source,,,0.6115,1.0000,0.6115,1.0000,target_positive,
BATCH_U_017,1954,1954-01-01,1946-1987_taiwan_side_formation,阿進切仔麵 blog index hit,Kaohsiung,Taiwan,Taiwan-side,food_blog,ANIKO Foodie,https://anikofoodie.com/,food_history_article,Food-blog index hit states A-Jin chopped noodles was founded in ROC year 43 and includes meat-sauce rice among recommended foods.,low,Search-result level blog evidence; weak source so candidate. Fifty-record top-up batch U; 200-row harvesting round checkpoint 3/4; source/date/brand key screened; not marker-split.,SRC_BATCH_U_017,candidate,Taiwan,Food-blog index hit states A-Jin chopped noodles was founded in ROC year 43 and includes meat-sauce rice among recommended foods.,切仔麵;肉燥飯,高雄;臺灣,unknown,,https://anikofoodie.com/,6ffe9b11e77d6512,BATCH_U_017,1,1.0000,0.0000,1,阿進切仔麵 blog index hit,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_fdc2608c1882bd,1955,1955-01-01,1946-1987_taiwan_side_formation,麗郷,Tokyo,Tokyo,Japan,food_media_retrospective,Kiichiro Yoshimoto,https://kiichiroyoshimoto.jp/2025/06/05/%E9%BA%97%E9%83%B7%E3%83%BB%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%B0%8F%E8%B7%AF-1984%E2%87%942025/,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1955 麗郷 dated public source event anchors the food sign 台湾料理;台湾ソーセージ 渋谷台湾料理 || 1955 麗郷 dish wording binds local food item to Taiwaneseness corpus 台湾料理;台湾ソーセージ 渋谷台湾料理 || 1955 麗郷 store service format records circulation context 台湾料理;台湾ソーセージ 渋谷台湾料理 || 1955 麗郷 urban memory and place geography support historical binding 台湾料理;台湾ソーセージ 渋谷台湾料理,medium,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_017_A,probable,Japan,Reikyo founded in 1955 as Taiwanese restaurant landmark in Shibuya Dogenzaka,台湾料理;台湾ソーセージ,渋谷台湾料理,,,https://kiichiroyoshimoto.jp/2025/06/05/%E9%BA%97%E9%83%B7%E3%83%BB%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%B0%8F%E8%B7%AF-1984%E2%87%942025/,242a97c239a5d990,BULK_O_017_A;BULK_O_017_B;BULK_O_017_C;BULK_O_017_D,4,0.7500,0.2500,2,麗郷,tertiary,0.2000,blog/review/social retrospective source,,,0.5850,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_44867d32bcc21e,1955,1955-01-01,1946-1987_taiwan_side_formation,麗郷,Tokyo,Tokyo,Japan,food_history_feature,さんたつ / 散歩の達人,https://san-tatsu.jp/articles/414608/,old_taiwan_restaurant_origin,1955 Shibuya Reikyo old Taiwan cuisine restaurant sausage clam classic Showa continuity,medium,Food-history feature gives exact Showa 30 founding and identifies the shop as a long-running Taiwan-cuisine restaurant.,JP_REIKYO_1955,probable,Japan,San-tatsu says Reikyo in Shibuya was founded in Showa 30 1955 and is a 70-year Taiwan-cuisine restaurant known for sausage and clams.,腸詰;シジミ,台湾料理,,,https://san-tatsu.jp/articles/414608/,dc84a628e01e2919,JP_1955_001,1,0.7500,0.2500,2,麗郷,secondary,0.7000,default secondary classification,,,0.7350,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_5799194db4edaf,1955,1955-01-01,1946-1987_taiwan_side_formation,Taiwanese chefs in United States,Multiple,United States,North America,encyclopedic_secondary,Taiwanese cuisine overview,https://en.wikipedia.org/wiki/Taiwanese_cuisine,diaspora_chef_migration,1950s Taiwanese chefs United States Chinese regional cooking Cantonese shift,low,Use as a search-guiding candidate until replaced by stronger migration-history source.,US_TW_CHEFS_1950S,candidate,North America,Overview states that immigration of Taiwanese chefs to the United States began in the 1950s and later affected Chinese restaurant diversity.,regional Chinese restaurant,Taiwanese immigrant restaurateurs,,,https://en.wikipedia.org/wiki/Taiwanese_cuisine,6256417a7eab6824,US_1950S_001,1,1.0000,0.0000,1,Taiwanese chefs in United States,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_d6e586792540d5,1955,1955-01-01,1946-1987_taiwan_side_formation,55年老店豬血大腸湯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,side_menu_marker,Kaohsiung 55-year old shop pig blood intestine soup paired with signature rouzao rice large meat chunks balanced fat lean,medium,Approximate year inferred from 55-year label on a 2025-updated municipal page; use as approximate not exact.,TW_KHH_PIGBLOOD_1955,probable,Taiwan-side,Kaohsiung old-taste page recommends large-intestine pig-blood soup paired with signature rouzao rice at a 55-year old shop.,肉燥飯,高雄新興小吃,,,https://khh.travel/zh-tw/event/news/4784/,7d152a9f7e224884,TW_KHH_1955_001,1,1.0000,0.0000,2,55年老店豬血大腸湯,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
BATCH_R_024,1955,1955-01-01,1946-1987_taiwan_side_formation,黃家肉燥飯仁武店,Kaohsiung,Taiwan,Taiwan-side,municipal_profile,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,source_artifact_profile,黃家肉燥飯開業已經有70年，狀元肉燥飯每一塊肉都是純手工切製。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_024,candidate,Taiwan-side,黃家肉燥飯開業已經有70年，狀元肉燥飯每一塊肉都是純手工切製。,肉燥飯,Taiwan,,,https://khh.travel/zh-tw/event/news/4784/,dc9d232b75ae1193,BATCH_R_024,1,1.0000,0.0000,2,黃家肉燥飯仁武店,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
BATCH_V_006,1955,1955-01-01,1946-1987_taiwan_side_formation,黃家肉燥飯仁武店 Kaohsiung old-flavor page,Kaohsiung,Taiwan,Taiwan-side,official_event_page,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,official_old_flavor_profile,Kaohsiung Travel records 黃家肉燥飯仁武店 Kaohsiung old-flavor page with 肉燥飯;飯 in Kaohsiung food context.,medium,Official page but relative age Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_006,candidate,Taiwan,Kaohsiung Travel records 黃家肉燥飯仁武店 Kaohsiung old-flavor page with 肉燥飯;飯 in Kaohsiung food context.,肉燥飯;飯,高雄;臺灣,unknown,,https://khh.travel/zh-tw/event/news/4784/,ebef40fcea37dc83,BATCH_V_006,1,1.0000,0.0000,1,黃家肉燥飯仁武店 Kaohsiung old-flavor page,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_490e6dce203064,1955,,1946-1987_taiwan_side_formation,第三代虱目魚丸,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,淋雨一直走,https://linyu.tw/thirdgeneration/,decade_origin_candidate,1950s approximate Tainan Third Generation milkfish balls first generation sold fish-ball soup in ROC 40s with rouzao rice breakfast pairing,medium,Year is midpoint of ROC 40s decade and retained as candidate because the source gives decade not exact founding year.,TW_TN_THIRDGEN_1955,candidate,Taiwan-side,Source says the first generation sold fish-ball soup in the ROC 40s and documents meat-sauce rice as part of the contemporary Tainan breakfast set.,肉燥飯,台南早餐小吃,,,https://linyu.tw/thirdgeneration/,c44fac8dd11fb7b1,TW_TN_1955_001,1,1.0000,0.0000,1,第三代虱目魚丸,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
MERGED_399be1ba747947,1955,1955-01-01,1946-1987_taiwan_side_formation,柳家肉燥飯,Hsinchu,Taiwan,Taiwan-side,platform_food_listing,FonFood,https://www.fonfood.com/store/560552,decade_origin,1950s Hsinchu Chenghuang Temple business district Liujia rouzao rice traditional snack shop,medium,Decade-coded because the source states 1950s rather than a precise year.,TW_LIUJIA_1950S,probable,Taiwan-side,FonFood listing says Liujia rouzao rice was founded in the 1950s in the Hsinchu Chenghuang Temple business district.,肉燥飯,新竹城隍廟小吃,,,https://www.fonfood.com/store/560552,9e3d134feb3fd7c8,TW_1955_001,1,1.0000,0.0000,1,柳家肉燥飯,secondary,0.7000,default secondary classification,,,0.9100,1.0000,0.9100,1.0000,target_positive,
MERGED_e98c6c92494e43,1956,1956-01-01,1946-1987_taiwan_side_formation,吳家豬血湯,Kaohsiung,Taiwan,Taiwan-side,food_media_listing,TVBS 食尚玩家,https://supertaste.tvbs.com.tw/infocard/9853,old_shop_menu_ecology,1956 Kaohsiung Gushan Wu family pig-blood soup founded ROC year 45 menu rice cake rouzao rice fried noodles fish soup,medium,Food-media listing states the shop was founded in ROC year 45 and its menu includes rouzao rice; useful for Kaohsiung breakfast/market ecology rather than a specialist rouzao-rice origin.,TW_KHH_WUJIA_1956,probable,Taiwan-side,TVBS listing says Wu family pig-blood soup in Gushan was founded in ROC year 45 and lists rice cake rouzao rice fried noodles and soup dishes.,肉燥飯,高雄鼓山市場小吃,,,https://supertaste.tvbs.com.tw/infocard/9853,8784005ad743ece6,TW_KHH_1956_001,1,0.3077,0.6923,2,吳家豬血湯,secondary,0.7000,official/media curated narrative source,,,0.4254,1.0000,0.4254,1.0000,target_positive,
MERGED_5d80cbc18bbf93,1956,1956-01-01,1946-1987_taiwan_side_formation,水仙宮粽葉米糕,Tainan,Taiwan,Taiwan-side,food_media_listing,TaiwanFoodie,https://taiwanfoodie.org/restaurants/shuixian_zongye_rice_cake/,old_shop_menu_ecology,1956 Tainan Shuixian temple rice cake founded ROC year 45 third generation braised rouzao bamboo-tube rice cake menu rouzao rice,medium,Food-media/restaurant listing gives ROC year 45 founding and describes hand-braised rouzao plus menu references to rouzao rice; retain as probable until corroborated by local cultural archive.,TW_TN_SHUIXIAN_1956,probable,Taiwan-side,TaiwanFoodie says Shuixian Temple zongye rice cake was founded in ROC year 45 and still hand-fries and braises rouzao; the listing also includes rouzao rice in menu/commentary text.,肉燥飯,台南水仙宮小吃,,,https://taiwanfoodie.org/restaurants/shuixian_zongye_rice_cake/,6e86c874ec3801d1,TW_TN_1956_001,1,1.0000,0.0000,1,水仙宮粽葉米糕,secondary,0.7000,official/media curated narrative source,,,0.9100,1.0000,0.9100,1.0000,target_positive,
MERGED_a16fe4a8e5b4d6,1956,1956-01-01,1946-1987_taiwan_side_formation,吳家豬血湯,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand / 樂天小高,https://www.walkerland.com.tw/article/view/170762,old_shop_menu_corroboration,1956 Kaohsiung Gushan Wu family pig-blood soup ROC year 45 menu includes rouzao rice rice cake meat sauce noodles market breakfast,medium,Separate source corroborates the existing Wu-family row and adds meat-sauce-on-rice-cake and noodle ecology.,TW_KHH_WUJIA_1956_WALKER,probable,Taiwan-side,Source says Wu family pig-blood soup was founded in ROC year 45 and lists rice cake rouzao rice fried noodles and other market foods.,肉燥飯,高雄鼓山市場小吃,,,https://www.walkerland.com.tw/article/view/170762,f766f70b80b9e74d,TW_KHH_1956_002,1,0.3077,0.6923,2,吳家豬血湯,tertiary,0.2000,blog/review/social retrospective source,,,0.2754,1.0000,0.2754,1.0000,target_positive,
MERGED_5ffd9f50c5d435,1957,1957-01-01,1946-1987_taiwan_side_formation,阿鳳浮水虱目魚羹,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://twtainan.net/zh-tw/shop/consume/1488/,old_shop_origin|floating_fish_thick_soup_technique,1957 Tainan Afeng floating milkfish thick soup old shop origin Baoan Road || 1957 Tainan Afeng milkfish belly back-meat paste floating thick soup technique boneless filling,medium,Official tourism page gives exact ROC year 46 founding and present family continuity. || Same official page explains the historical floating-fish-thick-soup form in enough detail to code as a preparation record.,TW_AFENG_1957_ORIGIN,probable,Taiwan-side,Official page says Lin Ye-aiyin founded Afeng floating milkfish thick soup in ROC year 46 on Baoan Road. || Official page says the soup used milkfish belly and back meat pounded into paste and dropped into boiling water so the fish-thick-soup pieces floated when cooked.,虱目魚羹,台南保安路小吃;台南虱目魚技法,,,https://twtainan.net/zh-tw/shop/consume/1488/,48e05f1597bfd881,TW_TN_1957_001;TW_TN_1957_002,2,1.0000,0.0000,1,阿鳳浮水虱目魚羹,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
BATCH_V_011,1958,1958-01-01,1946-1987_taiwan_side_formation,忠孝豆花 weak-source founding article,Kaohsiung,Taiwan,Taiwan-side,food_blog,Jeremy Foodie,https://jeremyfoodie.tw/chung-hsiao-tofu-pudding/,food_history_article,Jeremy Foodie records 忠孝豆花 weak-source founding article with 豆花;甜湯 in Kaohsiung food context.,low,Food blog source Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_011,candidate,Taiwan,Jeremy Foodie records 忠孝豆花 weak-source founding article with 豆花;甜湯 in Kaohsiung food context.,豆花;甜湯,高雄;臺灣,unknown,,https://jeremyfoodie.tw/chung-hsiao-tofu-pudding/,c6235031ba3472a6,BATCH_V_011,1,1.0000,0.0000,1,忠孝豆花 weak-source founding article,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
BATCH_V_013,1958,1958-01-01,1946-1987_taiwan_side_formation,黑乾溫州餛飩 official travel hit,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Go,https://khh.travel/go/,official_food_hit,Kaohsiung Go records 黑乾溫州餛飩 official travel hit with 餛飩;乾麵 in Kaohsiung food context.,medium,Official travel hit but source landing is broad Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_013,candidate,Taiwan,Kaohsiung Go records 黑乾溫州餛飩 official travel hit with 餛飩;乾麵 in Kaohsiung food context.,餛飩;乾麵,高雄;臺灣,unknown,,https://khh.travel/go/,cfbe54b75dd9d5f2,BATCH_V_013,1,1.0000,0.0000,1,黑乾溫州餛飩 official travel hit,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
BATCH_U_023,1958,1958-01-01,1946-1987_taiwan_side_formation,老周冷熱飲 Kaohsiung old-flavor page,Kaohsiung,Taiwan,Taiwan-side,official_event_page,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,official_old_flavor_profile,Kaohsiung old-flavor page states Lao Zhou hot/cold drink brand was founded in 1958 and preserves handmade traditional dessert ingredients.,medium,Official Kaohsiung old-flavor page; exact founding year. Fifty-record top-up batch U; 200-row harvesting round checkpoint 3/4; source/date/brand key screened; not marker-split.,SRC_BATCH_U_023,probable,Taiwan,Kaohsiung old-flavor page states Lao Zhou hot/cold drink brand was founded in 1958 and preserves handmade traditional dessert ingredients.,燒麻糬;麵茶粉,高雄;臺灣,unknown,,https://khh.travel/zh-tw/event/news/4784/,80289fdea3a5baf0,BATCH_U_023,1,1.0000,0.0000,1,老周冷熱飲 Kaohsiung old-flavor page,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
