attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason,analysis_weight,historical_binding_raw,weighted_historical_binding,target_binding_raw,target_control_type,negative_type,_balanced_bin,_binding_raw_for_balance
MERGED_8ddb1f3aa9e486,1979,1979-01-01,1946-1987_taiwan_side_formation,大鼎豬血湯,Taipei,Taiwan,Taiwan-side,food_media_listing,TVBS 食尚玩家,https://supertaste.tvbs.com.tw/infocard/26983,old_shop_menu_ecology,1979 Taipei Dading pig-blood soup founded ROC year 68 lu rou fan menu item,medium,Not a lu rou fan specialist; useful for Taipei old-shop rice/soup pairing ecology and post-1970s menu platforming.,TW_TPE_DADING_1979,probable,Taiwan-side,TVBS listing says Dading pig-blood soup was founded in ROC year 68 and includes lu rou fan as a menu item.,滷肉飯,台北延吉街小吃,,,https://supertaste.tvbs.com.tw/infocard/26983,dad56503fb915cf3,TW_TPE_1979_001,1,1.0000,0.0000,1,大鼎豬血湯,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1975,1.0000
SRC_R010B03_TW_MATSU_XIEHE_1976_OFFICIAL,1976,2026-03-10,1946-1987_taiwan_side_formation,發師傅 協和食品行,Lienchiang,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_a15010500h_002856,official_restaurant_open_data,1976 Matsu official open-data page classifies Xiehe Foods as Taiwanese cuisine and describes Matsu pastries and traditional foods,high,Official Matsu National Scenic Area page gives direct 1976 founding evidence and 2026 update date. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.,SRC_R010B03_TW_MATSU_XIEHE_1976_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2026-03-10T15:29:54+08:00；餐飲店家類型：台灣小吃/台菜；協和食品行創立於1976年，於北竿塘岐延續馬祖傳統美食，包括馬祖酥、芙蓉酥、蘿蔔絲餅、黃金地瓜餃與婚慶禮餅。,馬祖酥;芙蓉酥;蘿蔔絲餅;黃金地瓜餃,台灣小吃/台菜;馬祖傳統美食,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_a15010500h_002856,e2de13deede5cbdc,SRC_R010B03_TW_MATSU_XIEHE_1976_OFFICIAL,1,0.9000,0.1000,1,發師傅 協和食品行,secondary,0.7000,official Taiwan Tourism Administration open-data or Michelin-derived tourism source with direct date evidence,0.8400,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1975,0.0000
SRC_KHHSHOP_1977_JIBO,1977,,1946-1987_taiwan_side_formation,雞伯,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/783/,shop_profile,1977 Kaohsiung Ji Bo traditional Taiwanese-style restaurant profile,medium,Official Kaohsiung shop profile; exact founding year and Taiwan-style restaurant marker.,SRC_KHHSHOP_1977_JIBO,probable,Taiwan-side,雞伯創立於民國66年（西元1977年），以土雞肉料理為主的傳統特色餐廳，現今已傳承至第三代，是代代相傳富有濃厚傳統色彩的台式餐廳。,台式餐廳,高雄,,,https://khh.travel/zh-tw/shop/gourmet/783/,,SRC_KHHSHOP_1977_JIBO,1,,,,,,,,0.5600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1975,0.0000
MERGED_daf6a6e34e829b,1977,1977-01-01,1946-1987_taiwan_side_formation,欣葉台菜,Taipei,Taiwan,Taiwan-side,official_brand_profile,欣葉國際餐飲集團,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,tai_cai_restaurantization,1977 Taipei Shinyeh Tai-cai restaurant Shuangcheng Street Taiwanese banquet cuisine lu rou home-style dishes,high,Official brand profile gives exact origin year and explicitly frames Shinyeh as changing Taiwan-cuisine restaurantization beyond snack stalls.,TW_SHINYEH_1977,probable,Taiwan-side,Official Shinyeh profile says Shinyeh Tai-cai began on Shuangcheng Street in Taipei in 1977 and expanded Taiwan cuisine from snacks toward banquet and home-style dishes including lu rou.,滷肉;台菜,台菜餐廳化;台灣美食拼圖,Taiwan restaurant operator,Taiwan,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,e272418f60c38739,TW_1977_003,1,1.0000,0.0000,1,欣葉台菜,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1975,0.0000
BATCH_Q_048,1980,1980-01-01,1946-1987_taiwan_side_formation,永富魚丸店,Taipei,Taiwan,Taiwan-side,food_media_profile,一起吃美食,https://go.17eat.com/151/,media_old_shop_profile,1980s 永富魚丸店 profile records Ximending old-shop snack ecology including lu rou fan,low,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split. Relative decade source; retained as candidate not probable.,SRC_BATCH_Q_048,candidate,Taiwan-side,Food profile says 永富魚丸店 began in the 1980s and sells fish balls meat soup and 滷肉飯,滷肉飯;肉羹,台北西門町小吃,,,https://go.17eat.com/151/,dd53e8a70c64dc0a,BATCH_Q_048,1,1.0000,0.0000,1,永富魚丸店,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
BATCH_R_009,1980,1980-01-01,1946-1987_taiwan_side_formation,旗山足好肉燥飯,Kaohsiung,Taiwan,Taiwan-side,public_web_profile,Inmap Kaohsiung food map,https://inmap.tw/archives/28683,source_artifact_profile,旗山在地人常來光顧的老味道，招牌打的是肉燥飯，焢肉飯、肉羹湯、什錦菜湯也受歡迎。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_009,candidate,Taiwan-side,旗山在地人常來光顧的老味道，招牌打的是肉燥飯，焢肉飯、肉羹湯、什錦菜湯也受歡迎。,肉燥飯,Taiwan,,,https://inmap.tw/archives/28683,9dccbbe7f953ca00,BATCH_R_009,1,1.0000,0.0000,1,旗山足好肉燥飯,primary,1.0000,dated archive/newspaper/registry-like source,1.0600,1.0000,1.0600,1.0000,target_positive,,1980,1.0000
BATCH_Q_049,1980,1980-01-01,1946-1987_taiwan_side_formation,小文肉羹魯肉飯,Keelung,Taiwan,Taiwan-side,local_media_profile,基隆海嗨,https://keelunghihi.com.tw/83485,local_media_old_shop_profile,1980s 小文肉羹魯肉飯 profile records Keelung old-shop lu rou fan and meat soup ecology,low,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split. Relative decade source; retained as candidate not probable.,SRC_BATCH_Q_049,candidate,Taiwan-side,Keelung local media says 小文肉羹魯肉飯 began in the early 1980s and is known for 滷肉飯 and meat soup,滷肉飯;肉羹,基隆小吃;台灣小吃,,,https://keelunghihi.com.tw/83485,6015349437537286,BATCH_Q_049,1,1.0000,0.0000,1,小文肉羹魯肉飯,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
MERGED_6f6774f3df942c,1980,1980-01-01,1946-1987_taiwan_side_formation,錦田肉燥飯,Kaohsiung,Taiwan,Taiwan-side,local_news_food_business,PChome / 創新聞,https://news.pchome.com.tw/public/pronews/20260527/index-77989075490386353016.html,old_shop_origin,1980 Kaohsiung Jintian rouzao rice Jintian Road Bohai Street salty sweet marinade fed two generations common table memory,medium,Recent local-news/business article gives exact 1980 origin and location; useful for 1980s Kaohsiung rouzao rice ecology but should be corroborated by older source if possible.,TW_KHH_JINTIAN_1980,probable,Taiwan-side,Local-news article says Jintian rouzao rice began in 1980 at the corner of Jintian Road and Bohai Street and frames its marinade as everyday food memory for two generations.,肉燥飯,高雄新興小吃,,,https://news.pchome.com.tw/public/pronews/20260527/index-77989075490386353016.html,509c3a3555af4f88,TW_KHH_1980_001,1,1.0000,0.0000,1,錦田肉燥飯,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
BATCH_T_047,1980,1980-01-01,1946-1987_taiwan_side_formation,旗山足好肉燥飯 secondary guide,Kaohsiung,Taiwan,Taiwan-side,public_food_profile,Nigi33,https://nigi33.tw/qishan-zuhao/,food_history_profile,Secondary guide presents Qishan Zuhao minced-pork rice in local food memory.,low,Secondary guide and relative history; candidate only. Fifty-record top-up batch T; 200-row harvesting round checkpoint 2/4; source/date/brand key screened; not marker-split.,SRC_BATCH_T_047,candidate,Taiwan,Secondary guide presents Qishan Zuhao minced-pork rice in local food memory.,肉燥飯;飯,高雄;臺灣,unknown,,https://nigi33.tw/qishan-zuhao/,ea8c557227490166,BATCH_T_047,1,1.0000,0.0000,1,旗山足好肉燥飯 secondary guide,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
BATCH_Q_050,1980,1980-01-01,1946-1987_taiwan_side_formation,豐味肉羹,New Taipei,Taiwan,Taiwan-side,food_media_profile,吃遍台灣美食餐廳,https://restaurant.howkno.com/info/182070,media_old_shop_profile,1980 豐味肉羹 profile records Ruifang breakfast snack ecology with lu rou fan,low,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split. Directory-style source; retained as candidate.,SRC_BATCH_Q_050,candidate,Taiwan-side,Food directory page says 豐味肉羹 was founded in 1980 and menu context includes 滷肉飯,滷肉飯;肉羹,瑞芳小吃;台灣小吃,,,https://restaurant.howkno.com/info/182070,6d7935dda99fcd63,BATCH_Q_050,1,1.0000,0.0000,1,豐味肉羹,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
MERGED_c3d64146dc2c81,1980,1980-01-01,1946-1987_taiwan_side_formation,金峰魯肉飯,Taipei,Taiwan,Taiwan-side,food_media_retrospective,在地老饕阿府,https://wanteatfood.com/food/%E9%AD%AF%E8%82%89%E9%A3%AF,old_shop_origin,1980 Taipei Jinfeng lu rou fan South Gate market location lu rou fan old shop,low,Retrospective index page states Jinfeng has sold lu rou fan from 1980; retained as candidate because the source is an index/summary page rather than a focused historical article.,TW_TPE_JINFENG_1980,candidate,Taiwan-side,Source summary says Jinfeng lu rou fan has operated from 1980 near Nanmen Market / Chiang Kai-shek Memorial Hall.,魯肉飯,台北南門市場小吃,,,https://wanteatfood.com/food/%E9%AD%AF%E8%82%89%E9%A3%AF,645e3c3b1ab59f27,TW_TPE_1980_001,1,1.0000,0.0000,1,金峰魯肉飯,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1980,1.0000
BATCH_S_004,1980,1980-01-01,1946-1987_taiwan_side_formation,古都碗粿榕樹下,Tainan,Taiwan,Taiwan-side,public_web_profile,WalkerLand 樂天小高,https://www.walkerland.com.tw/article/view/102980,source_artifact_profile,榕樹下旁的古都碗粿創立於1980年，文中記錄肉燥飯與碗粿餐點。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_004,probable,Taiwan-side,榕樹下旁的古都碗粿創立於1980年，文中記錄肉燥飯與碗粿餐點。,肉燥飯;碗粿,Taiwan,,,https://www.walkerland.com.tw/article/view/102980,f148df6dc1aa8ab5,BATCH_S_004,1,1.0000,0.0000,1,古都碗粿榕樹下,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
BATCH_S_005,1980,1980-01-01,1946-1987_taiwan_side_formation,古都碗粿東門總店,Tainan,Taiwan,Taiwan-side,public_web_profile,WalkerLand 樂天小高,https://www.walkerland.com.tw/article/view/104674,source_artifact_profile,古都碗粿東門總店由曾煥祥夫婦創立於1980年，菜單有肉燥飯。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_005,probable,Taiwan-side,古都碗粿東門總店由曾煥祥夫婦創立於1980年，菜單有肉燥飯。,肉燥飯;碗粿,Taiwan,,,https://www.walkerland.com.tw/article/view/104674,150aa847dbb2d3e6,BATCH_S_005,1,1.0000,0.0000,1,古都碗粿東門總店,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
MERGED_8904461af559ba,1981,1981-01-01,1946-1987_taiwan_side_formation,余媽媽老麵店,Chiayi,Taiwan,Taiwan-side,food_media_retrospective,Happy Day,https://ihappyday.tw/blog/post/old-mother-noodle,old_shop_origin,ROC year 70 Chiayi old noodle shop lu rou fan rouzao hand-pounded texture Taiwan lu rou fan festival selected shop,medium,Search result and page capture now support ROC year 70 founding plus lu rou fan menu and 2019 Taiwan lu rou fan festival selected-shop status; still retrospective but strong enough for probable.,TW_YUMAMA_1981,probable,Taiwan-side,Happy Day says Yumama old noodle shop was founded in ROC year 70 and was selected for the 2019 Taiwan lu rou fan festival while serving lu rou fan.,魯肉飯,嘉義小吃;台灣滷肉飯節,,,https://ihappyday.tw/blog/post/old-mother-noodle,6ad5c2eedd0ea33c,TW_1981_002,1,1.0000,0.0000,1,余媽媽老麵店,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1980,1.0000
MERGED_73574f11e7fcd3,1981,1981-01-01,1946-1987_taiwan_side_formation,五燈獎豬腳魯肉飯,New Taipei,Taiwan,Taiwan-side,food_media_retrospective,Muzi,https://muzi.com.tw/streetfood-newtaipei-5dengjiang/,old_shop_origin,ROC year 70 Sanchong old snack stall pig trotter rice lu rou fan unnamed stall origin,medium,Retrospective food-media source; direct enough for probable but should be checked against shop registration if available.,TW_WUDENGJIANG_1981_ORIGIN,probable,Taiwan-side,Source says Wudengjiang began in ROC year 70 as an unnamed Sanchong snack stall known for pig-trotter rice and lu rou fan.,魯肉飯,新北三重小吃,,,https://muzi.com.tw/streetfood-newtaipei-5dengjiang/,be71a99c2ad9f286,TW_1981_001,1,0.7941,0.2059,2,五燈獎豬腳魯肉飯,tertiary,0.4000,blog/review/social retrospective source,0.6159,1.0000,0.6159,1.0000,target_positive,,1980,1.0000
MERGED_720be570aeac72,1981,1981-01-01,1946-1987_taiwan_side_formation,來來小吃,Kinmen,Taiwan,Taiwan-side,food_blog_retrospective,DongWa,https://www.dongwa.tw/lailai-lieyu/,old_shop_origin_candidate,approx ROC year 70 Kinmen Lieyu Donglin Market Lai Lai snack shop lu rou fan breakfast,low,Approximate ROC-year wording and retrospective blog source; retained as candidate until local or registration corroboration.,TW_KM_LAILAI_1981,candidate,Taiwan-side,DongWa says Lai Lai snack shop in Little Kinmen's Donglin Market has operated from about ROC year 70 and serves noodles soups and lu rou fan.,滷肉飯,金門烈嶼東林市場小吃,,,https://www.dongwa.tw/lailai-lieyu/,b6f1ff1b10f95d39,TW_KM_1981_001,1,1.0000,0.0000,1,來來小吃,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1980,1.0000
BATCH_S_006,1982,1982-01-01,1946-1987_taiwan_side_formation,台南紅燒浮水花枝羹,Tainan,Taiwan,Taiwan-side,public_web_profile,饗食客棧,https://i17fun.tw/braised-floating-flower-branch-soup/,source_artifact_profile,台南紅燒浮水花枝羹創立於1982年台南文賢路，菜單包含肉燥飯。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_006,probable,Taiwan-side,台南紅燒浮水花枝羹創立於1982年台南文賢路，菜單包含肉燥飯。,肉燥飯;花枝羹,Taiwan,,,https://i17fun.tw/braised-floating-flower-branch-soup/,92bad63b2b3d9fad,BATCH_S_006,1,1.0000,0.0000,1,台南紅燒浮水花枝羹,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
BATCH_S_001,1982,1982-01-01,1946-1987_taiwan_side_formation,豐源上好吃牛肉麵,Tainan,Taiwan,Taiwan-side,public_web_profile,喵爸的部落格,https://wasai117.pixnet.net/blog/post/564887510,source_artifact_profile,豐源上好吃牛肉麵創立於1982年，在台南開店已四十年，菜單另有肉燥飯、水餃及小菜。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_001,probable,Taiwan-side,豐源上好吃牛肉麵創立於1982年，在台南開店已四十年，菜單另有肉燥飯、水餃及小菜。,肉燥飯;牛肉麵,Taiwan,,,https://wasai117.pixnet.net/blog/post/564887510,8b42492fec367553,BATCH_S_001,1,1.0000,0.0000,1,豐源上好吃牛肉麵,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1980,1.0000
BATCH_R_016,1983,1983-01-01,1946-1987_taiwan_side_formation,林家肉燥飯,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism district route,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/5976,source_artifact_profile,銅板價美食林家肉燥飯、在地經營60年的水河伯、近50年的國安街無名麵店等。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_016,candidate,Taiwan-side,銅板價美食林家肉燥飯、在地經營60年的水河伯、近50年的國安街無名麵店等。,肉燥飯,Taiwan,,,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/5976,52e6fa92c841f188,BATCH_R_016,1,1.0000,0.0000,1,林家肉燥飯,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1980,1.0000
BATCH_Q_051,1980,1980-01-01,1946-1987_taiwan_side_formation,老睦家炒鱔魚,Taipei,Taiwan,Taiwan-side,food_media_profile,Mecocute,https://www.mecocute.com/agedmom/,media_taiwanese_cuisine_profile,1980 老睦家 profile records inherited Taiwanese restaurant craft and late twentieth-century Tai-cai continuity,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_051,probable,Taiwan-side,Food article says 老睦家 inherits parents craft from a restaurant founded in 1980 and identifies the venue as a 台菜 restaurant,台菜;炒鱔魚,臺菜;台北,,,https://www.mecocute.com/agedmom/,06d6e43bf1a0b604,BATCH_Q_051,1,1.0000,0.0000,1,老睦家炒鱔魚,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1980,0.0000
MERGED_064a4ee1658e3a,1980,1980-01-01,1946-1987_taiwan_side_formation,保安路米糕,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1499/,stall_relocation,1980 Tainan Baoan Road rice cake moved to current Baoan Road site after road widening demolition,medium,Official tourism page gives exact ROC year 69 relocation to the current site.,TW_BAOAN_1980_MOVE,probable,Taiwan-side,Official page says road widening in ROC year 69 forced Baoan Road rice cake to move to its current site and continue operating there.,米糕,台南道路拓寬小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1499/,1b9ade76186fd2f1,TW_TN_1980_001,1,0.7885,0.2115,2,保安路米糕,secondary,0.7000,official/media curated narrative source,0.7619,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1980,0.0000
BATCH_U_002,1980,1980-01-01,1946-1987_taiwan_side_formation,阿三仔冰店 official founding page,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/8172/,official_shop_profile,Tainan Tourism profile states Asanzi ice shop was founded in 1980 and lists old-style shaved-ice ingredients.,medium,Official tourism profile with exact founding year. Fifty-record top-up batch U; 200-row harvesting round checkpoint 3/4; source/date/brand key screened; not marker-split.,SRC_BATCH_U_002,probable,Taiwan,Tainan Tourism profile states Asanzi ice shop was founded in 1980 and lists old-style shaved-ice ingredients.,剉冰;愛玉;麵茶,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/8172/,b4a214355ee41053,BATCH_U_002,1,1.0000,0.0000,1,阿三仔冰店 official founding page,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1980,0.0000
MERGED_78bdae66139d62,1986,1986-01-01,1946-1987_taiwan_side_formation,秀明豬心冬粉,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,高雄美食地圖,https://inmap.tw/archives/69040,old_shop_menu_ecology,1986 Kaohsiung Qishan Xiuming pig-heart vermicelli founded ROC year 75 moon-egg rouzao rice top rouzao rice,medium,Not a specialist rouzao-rice origin but directly links ROC year 75 old shop to moon-egg rouzao rice and Kaohsiung top-ten rouzao-rice recognition.,TW_KHH_XIUMING_1986,probable,Taiwan-side,Source says Xiuming pig-heart vermicelli was founded in ROC year 75 and is known for moon-egg rouzao rice selected among Kaohsiung top rouzao-rice shops.,肉燥飯,高雄旗山小吃,,,https://inmap.tw/archives/69040,c14522e734c5afe5,TW_KHH_1986_001,1,1.0000,0.0000,1,秀明豬心冬粉,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1985,1.0000
MERGED_7e8f0871f2c64e,1986,1986-01-01,1946-1987_taiwan_side_formation,大來小館,Taipei,Taiwan,Taiwan-side,travel_food_media,MOOK 景點家,https://www.mook.com.tw/article/16796,restaurant_origin_and_award,1986 Taipei Yongkang Street Dalai Xiaoguan founded ROC year 75 lu rou fan contest champion Taiwanese creative restaurant,medium,Restaurant rather than street-stall source; useful for Taipei restaurantization of lu rou fan before 1987 and as contrast to market/stall old-shop records.,TW_TPE_DALAI_1986,probable,Taiwan-side,MOOK says Dalai Xiaoguan was founded in ROC year 75 in Yongkang Street and won Taipei lu rou fan contest awards for its lu rou fan.,滷肉飯,台北永康街台式餐廳,,,https://www.mook.com.tw/article/16796,63abd4c992a87959,TW_TPE_1986_001,1,1.0000,0.0000,1,大來小館,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1985,1.0000
MERGED_9fd8b4e89ffd23,1986,1986-01-01,1946-1987_taiwan_side_formation,山河魯肉飯,Taichung,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand,https://www.walkerland.com.tw/article/view/412394,old_shop_origin,ROC year 75 Taichung Second Market Shanhe lu rou fan meat-sauce rice market breakfast,medium,Retrospective food-media source gives ROC year 75 founding and menu; useful late-formation central Taiwan market marker.,TW_TC_SHANHE_1986,probable,Taiwan-side,WalkerLand says Shanhe lu rou fan in Taichung Second Market was founded in ROC year 75 and serves lu rou fan plus rouzao rice.,魯肉飯;肉燥飯,台中第二市場小吃,,,https://www.walkerland.com.tw/article/view/412394,4f7f78472f2f34d0,TW_TC_1986_001,1,1.0000,0.0000,1,山河魯肉飯,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1985,1.0000
MERGED_dc130c8f9cc465,1987,1987-01-01,1946-1987_taiwan_side_formation,五燈獎豬腳魯肉飯,New Taipei,Taiwan,Taiwan-side,food_media_retrospective,Muzi,https://muzi.com.tw/streetfood-newtaipei-5dengjiang/,renaming_event,ROC year 76 Wudengjiang singing contest title converted unnamed lu rou fan stall into named brand,medium,Useful for linking local snack shop naming and media/pop-culture branding before internet platforms.,TW_WUDENGJIANG_1987_NAME,probable,Taiwan-side,Source says the second-generation operator won the Wudengjiang singing contest in ROC year 76 and the shop name followed that event.,魯肉飯,新北三重小吃,,,https://muzi.com.tw/streetfood-newtaipei-5dengjiang/,fc9e75521c2875f0,TW_1987_002,1,0.7941,0.2059,2,五燈獎豬腳魯肉飯,tertiary,0.4000,blog/review/social retrospective source,0.6159,1.0000,0.6159,1.0000,target_positive,,1985,1.0000
MERGED_83fd3f876ebcd4,1987,1987-01-01,1946-1987_taiwan_side_formation,春水堂珍珠奶茶,Taichung,Taiwan,Taiwan-side,official_product_history,春水堂人文茶館,https://www.chunshuitang.com.tw/drink/innovation/,bubble_tea_market_launch,1987 Chun Shui Tang pearl milk tea market launch national drink world-first Taiwan beverage sign,high,Official product-history page gives 1987 market launch; useful for transition from invention to consumer-facing Taiwan food sign.,TW_CHUNSHUITANG_BMT_1987,probable,Taiwan-side,Chun Shui Tang official page says pearl milk tea launched in 1987 and became a representative hand-shaken national drink.,珍珠奶茶,世界首創;國民飲料,Taiwan tea-house operator,Taiwan,https://www.chunshuitang.com.tw/drink/innovation/,ea20a526df6ef5d3,TW_1987_003,1,0.6552,0.3448,2,春水堂珍珠奶茶,secondary,0.7000,default secondary classification,0.6686,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1985,0.0000
MERGED_7c5050ae850456,1986,1986-01-01,1946-1987_taiwan_side_formation,翰林茶館珍珠奶茶,Tainan,Taiwan,Taiwan-side,official_brand_homepage,翰林茶館,https://www.hanlin-tea.com.tw/,bubble_tea_origin_claim,1986 Hanlin Tea House Tu Tsung-ho first pearl milk tea Tainan tea-drink origin claim,medium,Official homepage/search capture gives Hanlin's 1986 first-pearl-milk-tea claim; retain as probable origin-claim record rather than adjudicating invention priority.,TW_HANLIN_BMT_1986,probable,Taiwan-side,Hanlin Tea official search capture says founder Tu Tsung-ho developed the world's first pearl milk tea in 1986.,珍珠奶茶,台南茶飲;珍珠奶茶起源,Taiwan tea-house operator,Taiwan,https://www.hanlin-tea.com.tw/,f352228874aa72b3,TW_1986_003,1,1.0000,0.0000,1,翰林茶館珍珠奶茶,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1985,0.0000
MERGED_8afbad82618fec,1986,1986-01-01,1946-1987_taiwan_side_formation,春水堂珍珠奶茶,Taichung,Taiwan,Taiwan-side,official_product_history,春水堂人文茶館,https://www.chunshuitang.com.tw/drink/innovation/,bubble_tea_invention,1986 Chun Shui Tang invented pearl milk tea Taiwan tea drink innovation hand-shaken beverage,high,Official product-history page explicitly states 1986 invention and 1987 launch; keep separate from launch row for innovation timeline.,TW_CHUNSHUITANG_BMT_1986,probable,Taiwan-side,Chun Shui Tang official page says pearl milk tea was invented by Chun Shui Tang in 1986 before being listed for sale in 1987.,珍珠奶茶,世界首創;台灣手搖飲,Taiwan tea-house operator,Taiwan,https://www.chunshuitang.com.tw/drink/innovation/,edc920707958ddbe,TW_1986_002,1,0.6552,0.3448,2,春水堂珍珠奶茶,secondary,0.7000,default secondary classification,0.6686,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1985,0.0000
