attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref
TW_KHH_1969_004,1969,1969-01-01,1946-1987_taiwan_side_formation,郭家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,food_blog_retrospective,披著虎皮的貓,https://rainieis.tw/2017-08-29-307/,old_shop_origin_corroboration,1969 Kaohsiung Guo family rouzao rice Jintian Road old shop southern household rouzao chicken rice menu,medium,Improves existing approximate Guo-family candidate with a separate source that gives exact 1969 founding.,TW_KHH_GUOJIA_1969_RAINIE,probable,Taiwan-side,Source says Guo family rouzao rice on Jintian Road was founded in 1969 and is a Kaohsiung old shop remembered by local diners.,肉燥飯,高雄錦田路小吃,,,https://rainieis.tw/2017-08-29-307/
TW_KHH_1967_002,1967,,1946-1987_taiwan_side_formation,南豐魯肉飯,Kaohsiung,Taiwan,Taiwan-side,newspaper_food_feature,中國時報,https://www.chinatimes.com/amp/realtimenews/20171217000507-263201,old_shop_and_naming_semantics,1967 approximate Kaohsiung Ziqiang night market Nanfeng lu rou rice 50 years southern naming distinction rouzao rice minced pork versus lu rou rice pork belly,high,Year inferred from 2017 newspaper feature saying 50 years; strong for southern naming distinction but still approximate for founding date.,TW_KHH_NANFENG_1967_CTIMES,probable,Taiwan-side,China Times feature describes Nanfeng as a 50-year Kaohsiung old shop and explains southern usage where rouzao rice means minced braised pork while lu rou rice means a larger braised pork piece.,魯肉飯;肉燥飯,高雄南部命名差異,,,https://www.chinatimes.com/amp/realtimenews/20171217000507-263201
TW_KHH_1964_006,1964,1964-01-01,1946-1987_taiwan_side_formation,大港埔可口雞肉飯,Kaohsiung,Taiwan,Taiwan-side,food_blog_retrospective,捲捲和土豆拿鐵,https://nigi33.tw/2014-01-07-387/,meat_sauce_rice_comparator,1964 Kaohsiung Dagangpu Kokou chicken rice founded ROC year 53 chicken rice with optional rouzao hand-cut pork belly meat sauce,medium,Comparator for Kaohsiung meat-sauce-over-rice practice rather than rouzao-rice specialist origin.,TW_KHH_KOKOU_1964,probable,Taiwan-side,Source says Kokou chicken rice was founded in ROC year 53 and distinguishes chicken rice with or without added rouzao.,肉燥,高雄米飯小吃,,,https://nigi33.tw/2014-01-07-387/
TW_KHH_1956_002,1956,1956-01-01,1946-1987_taiwan_side_formation,吳家豬血湯,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand / 樂天小高,https://www.walkerland.com.tw/article/view/170762,old_shop_menu_corroboration,1956 Kaohsiung Gushan Wu family pig-blood soup ROC year 45 menu includes rouzao rice rice cake meat sauce noodles market breakfast,medium,Separate source corroborates the existing Wu-family row and adds meat-sauce-on-rice-cake and noodle ecology.,TW_KHH_WUJIA_1956_WALKER,probable,Taiwan-side,Source says Wu family pig-blood soup was founded in ROC year 45 and lists rice cake rouzao rice fried noodles and other market foods.,肉燥飯,高雄鼓山市場小吃,,,https://www.walkerland.com.tw/article/view/170762
TW_KHH_1966_001,1966,1966-01-01,1946-1987_taiwan_side_formation,鳳山中華街觀光夜市,Kaohsiung,Taiwan,Taiwan-side,local_storymap,高雄中華街美食地圖,https://storymaps.arcgis.com/stories/7072478a14604397bcd72398058fb080,market_food_ecology,1966 Kaohsiung Fengshan Zhonghua Street stalls gathered from ROC year 55 to 1970s with chicken rice sweets potstickers rouzao rice,medium,Market-ecology record rather than single shop; useful for Kaohsiung spatial coverage and street-food setting.,TW_KHH_ZHONGHUA_ST_1966,probable,Taiwan-side,Storymap says Zhonghua Street gathered mobile vendors from ROC year 55 through the 1970s and lists chicken rice desserts potstickers rouzao rice and other local foods.,肉燥飯,高雄鳳山夜市小吃,,,https://storymaps.arcgis.com/stories/7072478a14604397bcd72398058fb080
TW_TN_1946_001,1946,1946-01-01,1946-1987_taiwan_side_formation,阿憨鹹粥,Tainan,Taiwan,Taiwan-side,food_media_retrospective,南人幫,https://lifeintainan.com/ahang/,old_shop_origin,1946 Tainan Ahan salty porridge Guang'an Temple stall milkfish porridge breakfast old shop,medium,Source gives exact ROC year 35 founding at Shizhuangjiu Guang'an Temple and is specific enough for probable use.,TW_AHAN_1946_ORIGIN,probable,Taiwan-side,Source says first-generation founder Zheng Ji set up a porridge stall at Guang'an Temple in ROC year 35 and built the shop around milkfish porridge.,鹹粥;虱目魚粥,台南早餐小吃,,,https://lifeintainan.com/ahang/
TW_TN_1946_002,1946,1946-01-01,1946-1987_taiwan_side_formation,阿憨鹹粥,Tainan,Taiwan,Taiwan-side,food_media_retrospective,南人幫,https://lifeintainan.com/ahang/,half_porridge_technique,1946 Tainan Ahan salty porridge southern half porridge method milkfish breakfast Fujian Zhangzhou Quanzhou technique,medium,Same source explicitly links the founding stall to a Zhangzhou-Quanzhou half-porridge method and early milkfish specialization.,TW_AHAN_1946_TECHNIQUE,probable,Taiwan-side,Source says the founder used the southern half-porridge method with local milkfish from the beginning of the stall.,鹹粥;虱目魚粥,台南早餐技法,,,https://lifeintainan.com/ahang/
TW_TN_1950_001,1950,1950-01-01,1946-1987_taiwan_side_formation,友誠蝦仁肉圓,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1076/,market_stall_origin,1950 Tainan Youcheng shrimp meatball postwar Kangle Market Sakariba stall origin,medium,Official tourism page gives exact ROC year 39 origin and specific early market geography for the family line later represented by Youcheng.,TW_YOUCHENG_1950_ORIGIN,probable,Taiwan-side,Official page says first-generation Su Song first sold shrimp meatballs at Kangle Market Sakariba in postwar ROC year 39.,蝦仁肉圓,台南市場小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1076/
TW_TN_1952_003,1952,1952-01-01,1946-1987_taiwan_side_formation,小南碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1077/,old_shop_origin,1952 Tainan Xiaonan bowl rice cake East Gate Roundabout snack city old shop origin,medium,Official tourism page gives exact ROC year 41 founding in the East Gate Roundabout snack cluster.,TW_XIAONAN_BOWLCAKE_1952_ORIGIN,probable,Taiwan-side,Official page says first-generation Zheng Zhenfu opened Xiaonan bowl rice cake in the East Gate Roundabout snack city in ROC year 41.,碗粿,台南東門圓環小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1077/
TW_TN_1952_004,1952,1952-01-01,1946-1987_taiwan_side_formation,小南碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1077/,rouzao_kueh_style,1952 Tainan city bowl rice cake rouzao style meat sauce dark soy color Xiaonan,medium,Official page contrasts Tainan city bowl-rice-cake practice as meat-sauce style and ties Xiaonan to that city tradition.,TW_XIAONAN_BOWLCAKE_1952_STYLE,probable,Taiwan-side,Official page says Tainan city bowl rice cake was the rouzao style with meat-sauce aroma and soy color and then traces Xiaonan's lineage from that milieu.,肉燥,台南肉燥粿,,,https://www.twtainan.net/zh-tw/shop/consume/1077/
TW_TN_1957_001,1957,1957-01-01,1946-1987_taiwan_side_formation,阿鳳浮水虱目魚羹,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://twtainan.net/zh-tw/shop/consume/1488/,old_shop_origin,1957 Tainan Afeng floating milkfish thick soup old shop origin Baoan Road,medium,Official tourism page gives exact ROC year 46 founding and present family continuity.,TW_AFENG_1957_ORIGIN,probable,Taiwan-side,Official page says Lin Ye-aiyin founded Afeng floating milkfish thick soup in ROC year 46 on Baoan Road.,虱目魚羹,台南保安路小吃,,,https://twtainan.net/zh-tw/shop/consume/1488/
TW_TN_1957_002,1957,1957-01-01,1946-1987_taiwan_side_formation,阿鳳浮水虱目魚羹,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://twtainan.net/zh-tw/shop/consume/1488/,floating_fish_thick_soup_technique,1957 Tainan Afeng milkfish belly back-meat paste floating thick soup technique boneless filling,medium,Same official page explains the historical floating-fish-thick-soup form in enough detail to code as a preparation record.,TW_AFENG_1957_TECHNIQUE,probable,Taiwan-side,Official page says the soup used milkfish belly and back meat pounded into paste and dropped into boiling water so the fish-thick-soup pieces floated when cooked.,虱目魚羹,台南虱目魚技法,,,https://twtainan.net/zh-tw/shop/consume/1488/
TW_TN_1961_001,1961,1961-01-01,1946-1987_taiwan_side_formation,保安路米糕,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1499/,old_shop_origin,1961 Tainan Baoan Road rice cake founding Lower Avenue stall meat sauce and fish floss style,medium,Official tourism page gives exact ROC year 50 founding and names the founders.,TW_BAOAN_1961_ORIGIN,probable,Taiwan-side,Official page says Baoan Road rice cake began in ROC year 50 when Hong Bingren and his wife started a stall.,米糕,台南下大道小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1499/
TW_TN_1961_002,1961,1961-01-01,1946-1987_taiwan_side_formation,保安路米糕,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1499/,lower_avenue_stall_geography,1961 Tainan Baoan Road rice cake Ximen Road Fuqian Road Lower Avenue stall geography,medium,Same official page specifies the first stall location at the Ximen-Fuqian junction known as Xia Dadao.,TW_BAOAN_1961_GEOGRAPHY,probable,Taiwan-side,Official page says the founders first sold rice cake at the Ximen Road and Fuqian Road intersection in the Lower Avenue area.,米糕,台南下大道攤食地理,,,https://www.twtainan.net/zh-tw/shop/consume/1499/
TW_TN_1968_002,1968,1968-11-30,1946-1987_taiwan_side_formation,小南碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1077/,stall_relocation,1968 Tainan Xiaonan bowl rice cake relocated from East Gate Roundabout to Kaishan Road after stall clearance,medium,Official tourism page gives an exact relocation date tied to the East Gate Roundabout clearance.,TW_XIAONAN_BOWLCAKE_1968_MOVE,probable,Taiwan-side,Official page says the snack stalls were cleared on November 30 of ROC year 57 and Xiaonan moved to Kaishan Road near the teachers' school annex elementary.,碗粿,台南東門圓環拆遷,,,https://www.twtainan.net/zh-tw/shop/consume/1077/
TW_TN_1968_003,1968,1968-11-30,1946-1987_taiwan_side_formation,小南碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1077/,city_order_relocation,1968 Tainan Xiaonan bowl rice cake city-order traffic-safety clearance reshaped snack geography,medium,Same page is useful for urban-ordering pressure on snack geographies because it names the city-order and traffic-safety rationale.,TW_XIAONAN_BOWLCAKE_1968_POLICY,probable,Taiwan-side,Official page says the mayor ordered removal of the snack stalls in ROC year 57 for city appearance and traffic safety and forced Xiaonan to relocate.,碗粿,台南市容整頓小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1077/
TW_TN_1970_001,1970,1970-01-01,1946-1987_taiwan_side_formation,福榮小吃店,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1115/,generational_handover,1970 Tainan Furong snack shop third generation inherited noodle stall with meat sauce service continuity,medium,Official tourism page gives exact ROC year 59 third-generation takeover and links the shop to long-running rouzao noodle practice.,TW_FURONG_1970_HANDOVER,probable,Taiwan-side,Official page says third-generation operator Ye Rui-rong inherited the noodle stall in ROC year 59 after the family had long served fried noodles topped with rouzao.,肉燥,台南意麵傳承,,,https://www.twtainan.net/zh-tw/shop/consume/1115/
TW_TN_1970_002,1970,1970-01-01,1946-1987_taiwan_side_formation,福榮小吃店,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1115/,fried_noodle_rouzao_service,1970 Tainan Furong fried noodles softened and served with rouzao quick-service method,medium,Same official page records the shop's distinctive noodle-plus-rouzao serving mode as part of its inherited practice.,TW_FURONG_1970_ROUZAO,probable,Taiwan-side,Official page says Furong used pre-fried cooked noodles that were softened and served with rouzao while reducing cooking time and keeping a distinctive aroma.,肉燥,台南意麵肉燥,,,https://www.twtainan.net/zh-tw/shop/consume/1115/
TW_TN_1977_001,1977,1977-01-01,1946-1987_taiwan_side_formation,森茂碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1489/,old_shop_origin,1977 Tainan Senmao bowl rice cake opened on Kaishan Road and became a local snack landmark,medium,Official tourism page gives exact ROC year 66 start year.,TW_SENMAO_1977_ORIGIN,probable,Taiwan-side,Official page says Senmao bowl rice cake has been sold since ROC year 66 on Kaishan Road.,碗粿,台南開山路小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1489/
TW_TN_1977_002,1977,1977-01-01,1946-1987_taiwan_side_formation,森茂碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1489/,namesake_origin,1977 Tainan Senmao bowl rice cake named after Chen Senmao local political figure,medium,Same official page explains the brand naming origin while anchoring the shop to the 1977 start date.,TW_SENMAO_1977_NAME,probable,Taiwan-side,Official page says the shop name came from former Tainan municipal secretary Chen Senmao and that the business has operated since ROC year 66.,碗粿,台南店名沿革,,,https://www.twtainan.net/zh-tw/shop/consume/1489/
TW_TN_1977_003,1977,1977-01-01,1946-1987_taiwan_side_formation,小南米糕,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1161/,generational_handover,1977 Tainan Xiaonan rice cake Huang Qingzhen took over century rice-cake line and continued meat-sauce style,medium,Official tourism page gives exact 1977 handover even though the family's deeper origin predates the target window.,TW_XIAONAN_RICECAKE_1977_HANDOVER,probable,Taiwan-side,Official page says Huang Qingzhen took over Xiaonan rice cake in 1977 and continued the long-running Tainan rice-cake line.,米糕,台南米糕傳承,,,https://www.twtainan.net/zh-tw/shop/consume/1161/
TW_TN_1980_001,1980,1980-01-01,1946-1987_taiwan_side_formation,保安路米糕,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1499/,stall_relocation,1980 Tainan Baoan Road rice cake moved to current Baoan Road site after road widening demolition,medium,Official tourism page gives exact ROC year 69 relocation to the current site.,TW_BAOAN_1980_MOVE,probable,Taiwan-side,Official page says road widening in ROC year 69 forced Baoan Road rice cake to move to its current site and continue operating there.,米糕,台南道路拓寬小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1499/
JP_1947_002,1947,1947-01-01,1946-1987_taiwan_side_formation,山珍居,Tokyo,Tokyo,Japan,official_merchant_directory,新宿ルーペ / 新宿区商店会連合会,https://shinjuku-loupe.info/p/member/704,taiwan_cuisine_label_pioneer,1947 Tokyo Shinjuku Sanchinkyo first used Taiwan cuisine label in Japan and kept traditional Taiwan taste,medium,Official merchant directory gives a specific 1947 founding claim and explicit Taiwan-cuisine naming claim.,JP_SANCHINKYO_LABEL_1947,probable,Japan,Official merchant page says the shop opened in Showa 22 using the name Taiwan cuisine for the first time in Japan and has continued serving traditional Taiwan flavors.,,台湾料理,,,https://shinjuku-loupe.info/p/member/704
JP_1951_001,1951,1951-01-01,1946-1987_taiwan_side_formation,ビーフン東,Tokyo,Tokyo,Japan,local_government_magazine,港区芝地区地域情報誌,https://www.city.minato.tokyo.jp/shibachikusei/shiba/koho/documents/shiba45.pdf,old_taiwan_restaurant_origin,1951 Tokyo Shinbashi Bifun Azuma old Taiwan restaurant founded signature bihun and batzang,medium,Local-government district magazine gives a specific 1951 founding year and identifies the shop as an old Taiwan restaurant.,JP_BIFUNAZUMA_1951,probable,Japan,Official Minato City district magazine says Bifun Azuma was founded in Showa 26 1951 and profiles it as a long-running Taiwan restaurant.,ビーフン;バーツァン,台湾料理,,,https://www.city.minato.tokyo.jp/shibachikusei/shiba/koho/documents/shiba45.pdf
JP_1966_001,1966,1966-01-01,1946-1987_taiwan_side_formation,ビーフン東,Tokyo,Tokyo,Japan,local_government_magazine,港区芝地区地域情報誌,https://www.city.minato.tokyo.jp/shibachikusei/shiba/koho/documents/shiba45.pdf,station_front_continuity,1966 Tokyo Shinbashi Bifun Azuma entered new Shinbashi Station Front Building and continued Taiwan restaurant trade,medium,Same local-government magazine ties the shop to the 1966 station-front redevelopment and continuous operation in the new building.,JP_BIFUNAZUMA_1966,probable,Japan,Official Minato City district magazine says Bifun Azuma has kept operating in the Shinbashi Station Front Building since the building opened in Showa 41 1966.,ビーフン;バーツァン,台湾料理,,,https://www.city.minato.tokyo.jp/shibachikusei/shiba/koho/documents/shiba45.pdf
US_1985_001,1985,1985-06-06,1946-1987_taiwan_side_formation,Good Shine Kitchen,Monterey Park,California,North America,newspaper_review,Los Angeles Times,https://www.latimes.com/archives/la-xpm-1985-06-06-fo-7155-story.html,overseas_taiwanese_restaurant_review,1985 Monterey Park Good Shine Kitchen authentic Taiwanese food bring it to America three cups chicken minced pork rice oyster pancake,high,Contemporaneous newspaper review with explicit Taiwanese self-description and dish-level detail.,US_GOODSHINE_19850606,probable,North America,Los Angeles Times describes Good Shine Kitchen as a Taiwanese restaurant created by Leonard Hsu quotes his wish to bring authentic Taiwanese food to America and lists three-cup chicken minced-pork rice bowl and oyster pancake.,three-cup chicken;minced pork rice;oyster pancake,authentic Taiwanese food;Taiwan,Taiwan-origin operator,Taiwan,https://www.latimes.com/archives/la-xpm-1985-06-06-fo-7155-story.html
TW_TC_1986_001,1986,1986-01-01,1946-1987_taiwan_side_formation,山河魯肉飯,Taichung,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand,https://www.walkerland.com.tw/article/view/412394,old_shop_origin,ROC year 75 Taichung Second Market Shanhe lu rou fan meat-sauce rice market breakfast,medium,Retrospective food-media source gives ROC year 75 founding and menu; useful late-formation central Taiwan market marker.,TW_TC_SHANHE_1986,probable,Taiwan-side,WalkerLand says Shanhe lu rou fan in Taichung Second Market was founded in ROC year 75 and serves lu rou fan plus rouzao rice.,魯肉飯;肉燥飯,台中第二市場小吃,,,https://www.walkerland.com.tw/article/view/412394
TW_KM_1981_001,1981,1981-01-01,1946-1987_taiwan_side_formation,來來小吃,Kinmen,Taiwan,Taiwan-side,food_blog_retrospective,DongWa,https://www.dongwa.tw/lailai-lieyu/,old_shop_origin_candidate,approx ROC year 70 Kinmen Lieyu Donglin Market Lai Lai snack shop lu rou fan breakfast,low,Approximate ROC-year wording and retrospective blog source; retained as candidate until local or registration corroboration.,TW_KM_LAILAI_1981,candidate,Taiwan-side,DongWa says Lai Lai snack shop in Little Kinmen's Donglin Market has operated from about ROC year 70 and serves noodles soups and lu rou fan.,滷肉飯,金門烈嶼東林市場小吃,,,https://www.dongwa.tw/lailai-lieyu/
SG_1982_006,1982,1982-04-24,1946-1987_taiwan_side_formation,Goodwood Park Hotel Taiwan Porridge,Singapore,Singapore,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19820424-1,overseas_taiwan_porridge_ad,Goodwood Park Hotel authentic Taiwan porridge cooked by expert Chinese chef April 24 1982 Straits Times advertisement,medium,Distinct dated advertisement between the April 19 and April 28 Goodwood Park ads; keep as repeated ad circulation not a unique venue.,NEWSG_ST_19820424,probable,Singapore,The Straits Times issue for 24 April 1982 includes a Goodwood Park Hotel advertisement for authentic Taiwan porridge cooked by an expert Chinese chef.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19820424-1
US_1986_001,1986,1986-09-24,1946-1987_taiwan_side_formation,Monterey Park Taiwanese food landscape,Monterey Park,California,North America,newspaper_feature,The Washington Post,https://www.washingtonpost.com/archive/lifestyle/food/1986/09/24/asian-oasis/0f0cd975-4262-493e-938a-f3c1d9ffd74d/,taiwanese_food_landscape_feature,1986 Monterey Park food landscape mostly Taiwanese restaurants Chinese regional parade bilingual signs,high,Contemporaneous national newspaper feature; venue-level ecology rather than single restaurant but directly labels the foodscape.,US_WP_MONTEREY_19860924,probable,North America,Washington Post describes Monterey Park restaurant geography in 1986 and says most of the food was Taiwanese alongside other Chinese regional cuisines.,Taiwanese food;regional Chinese restaurants,Taiwanese foodscape,,,https://www.washingtonpost.com/archive/lifestyle/food/1986/09/24/asian-oasis/0f0cd975-4262-493e-938a-f3c1d9ffd74d/
US_1984_001,1984,1984-01-01,1946-1987_taiwan_side_formation,99 Ranch Market,Westminster,California,North America,official_company_profile,99 Ranch Market,https://h5.awsprod.99ranch.com/about-us,asian_supermarket_origin,1984 99 Ranch Market Tawa Supermarket Roger Chen Taiwanese immigrant Asian supermarket pantry infrastructure,high,Official company history gives founding year and Taiwanese immigrant founder; useful for non-restaurant pantry and grocery infrastructure in North America.,US_99RANCH_1984,probable,North America,Official about-us page says 99 Ranch Market or Tawa Supermarket was established in 1984 by Roger Chen a Taiwanese immigrant to fill the need for an Asian supermarket.,Asian grocery;Taiwanese pantry,Taiwanese immigrant founder;Asian food culture,Taiwanese immigrant operator,Taiwan,https://h5.awsprod.99ranch.com/about-us
US_1985_002,1985,1985-07-21,1946-1987_taiwan_side_formation,Good Shine Kitchen,Monterey Park,California,North America,newspaper_feature,Los Angeles Times,https://www.latimes.com/archives/la-xpm-1985-07-21-mn-6906-story.html,political_social_foodspace,1985 Good Shine Kitchen Taiwanese activists old hometown taste Taiwan countryside native place homeland social function,high,Distinct from the June 1985 restaurant review; this records Good Shine as a Taiwanese community and political-social food space.,US_GOODSHINE_SOCIAL_19850721,probable,North America,Los Angeles Times describes Good Shine Kitchen as a favorite spot for Taiwanese activists and as serving old hometown tastes from the Taiwanese countryside.,Taiwanese countryside dishes,Taiwanese activists;homeland;Little Taipei,Taiwanese community operator,Taiwan,https://www.latimes.com/archives/la-xpm-1985-07-21-mn-6906-story.html
US_1987_002,1987,1987-04-06,1946-1987_taiwan_side_formation,Monterey Park Chinese restaurant corridor,Monterey Park,California,North America,newspaper_feature,Los Angeles Times,https://www.latimes.com/archives/la-xpm-1987-04-06-mn-135-story.html,suburban_chinatown_restaurant_ecology,1987 Monterey Park Taiwan Hong Kong immigrant capital Chinese-language signs 60 Chinese restaurants Asian-owned commercial corridor,medium,Not a Taiwan-specific restaurant row; useful for the built commercial corridor that supported Taiwan/Hong Kong food signs before the internet platform era.,US_MONTEREY_RESTAURANT_CORRIDOR_19870406,probable,North America,Los Angeles Times reports Monterey Park's growth through immigrants from Taiwan and Hong Kong and describes a Chinese-language commercial corridor with 60 Chinese restaurants.,Chinese restaurants;Asian grocery corridor,Taiwan and Hong Kong immigrant capital;Chinese-language signs,immigrant commercial corridor,Taiwan/Hong Kong,https://www.latimes.com/archives/la-xpm-1987-04-06-mn-135-story.html
CN_1987_006,1987,1987-05-28,1946-1987_taiwan_side_formation,美国加州牛肉面大王 / 李先生牛肉面,Beijing,Beijing,Mainland China,brand_official_with_secondary,Mr. Lee official / Sina capture,https://www.mrlee.com.cn/show_82_52.html,taiwan_us_mainland_returnee_chain_candidate,1987 Beijing Dongsi California beef noodle chain Li Beiqi Chongqing Taiwan United States Beijing returnee fast-food route,low,Official source gives 1972 California origin and 1987 Beijing first mainland store; Taiwan migration route is from a weaker Sina capture, so keep candidate until a stronger biography source is found.,CN_MRLEE_1987_CANDIDATE,candidate,Mainland China,Official Mr Lee page says the brand originated in California in 1972 and opened its first mainland China store in Beijing Dongsi in 1987; secondary capture says Li Beiqi moved from Chongqing to Taiwan and then the United States before returning to Beijing.,牛肉面,台湾移民路径;美国加州;北京东四,Taiwan/US returnee operator,Taiwan/United States,https://k.sina.cn/article_1906286443_719f9f6b04001c6km.html
JP_1955_001,1955,1955-01-01,1946-1987_taiwan_side_formation,麗郷,Tokyo,Tokyo,Japan,food_history_feature,さんたつ / 散歩の達人,https://san-tatsu.jp/articles/414608/,old_taiwan_restaurant_origin,1955 Shibuya Reikyo old Taiwan cuisine restaurant sausage clam classic Showa continuity,medium,Food-history feature gives exact Showa 30 founding and identifies the shop as a long-running Taiwan-cuisine restaurant.,JP_REIKYO_1955,probable,Japan,San-tatsu says Reikyo in Shibuya was founded in Showa 30 1955 and is a 70-year Taiwan-cuisine restaurant known for sausage and clams.,腸詰;シジミ,台湾料理,,,https://san-tatsu.jp/articles/414608/
JP_1968_001,1968,1968-01-01,1946-1987_taiwan_side_formation,青葉,Tokyo,Tokyo,Japan,food_history_feature,朝日新聞デジタル &and,https://www.asahi.com/and/m/article/15805738,old_taiwan_restaurant_origin,1968 Shinjuku Kabukicho Aoba Taiwan cuisine owner chef Taiwan small dishes ru rou fan era context,medium,Food-history feature gives exact founding year and connects the shop to long Japanese Taiwan-cuisine history.,JP_AOBA_SHINJUKU_1968,probable,Japan,Asahi &and says Shinjuku Kabukicho Taiwan restaurant Aoba has been run from its 1968 founding by owner-chef Li Keshun and his wife.,ビーフン;台湾小吃,台湾料理,,,https://www.asahi.com/and/m/article/15805738
JP_1984_001,1984,1984-01-01,1946-1987_taiwan_side_formation,台南担仔麺 新宿,Tokyo,Tokyo,Japan,food_history_feature,東京ディープチャイナ研究会,https://deep-china.tokyo/restaurant-info/6706/,taiwan_street_food_restaurant_origin,1984 Shinjuku Tainan Taami Taiwan street small-plate cuisine early Tokyo deep Taiwan restaurant,medium,Secondary food-history article; useful for 1980s Tokyo Taiwan street-food restaurant wave but should be corroborated with business records if possible.,JP_TAINAN_TAAMI_SHINJUKU_1984,probable,Japan,Tokyo Deep China says Shinjuku Taiwan street-food restaurant Tainan Taami opened in 1984 when Taiwan small-plate restaurants were still rare in Tokyo.,担仔麺;台湾屋台料理,台湾屋台料理,,,https://deep-china.tokyo/restaurant-info/6706/
JP_1986_002,1986,1986-01-01,1946-1987_taiwan_side_formation,台南担仔麺 水道橋本店,Tokyo,Tokyo,Japan,official_restaurant_profile,台南担仔麺 水道橋本店,https://taiwan-taami.com/tainan/,taiwan_cuisine_restaurant_origin,1986 Tokyo Suidobashi Tainan Taami authentic Taiwan cuisine lu rou fan beef noodle Taiwan night-market space,high,Official restaurant page gives exact founding year and explicit menu-level Taiwan markers including lu rou fan and beef noodle.,JP_TAINAN_TAAMI_SUIDOBASHI_1986,probable,Japan,Official page says Tainan Taami Suidobashi opened in 1986 to bring Tainan flavor to Tokyo and offers lu rou fan beef noodle and Taiwan night-market atmosphere.,魯肉飯;担仔麺;牛肉麺,台湾料理;台南夜市,,,https://taiwan-taami.com/tainan/
JP_1986_003,1986,1986-01-01,1946-1987_taiwan_side_formation,香味,Tokyo,Tokyo,Japan,food_history_feature,東京ディープチャイナ研究会,https://deep-china.tokyo/restaurant-info/6706/,taiwan_home_cooking_restaurant_origin,1986 Shimbashi Koumi Taichung-origin Taiwan home cooking chicken cutlet radish cake Tokyo restaurant,medium,Secondary food-history source with exact opening year; useful for 1980s Taiwanese home-cooking restaurant ecology in Tokyo.,JP_KOUMI_SHIMBASHI_1986,probable,Japan,Tokyo Deep China says Shimbashi Koumi opened in 1986 and was started by a woman from Taichung, serving home-style Taiwan dishes.,鶏排;大根餅,台湾家庭料理,Taichung-origin operator,Taiwan,https://deep-china.tokyo/restaurant-info/6706/
