attestation_id,corridor,period,source_type,authority_level,authority_weight,novelty_score,analysis_weight,historical_binding_raw,weighted_historical_binding
MERGED_dd5717a292baaa,Japan,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_abd37b1d8af90f,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_221de5c1aeef96,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_bdd60cc0f2d5d0,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_11231570fdbe87,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_8174599d6ea25c,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_6fd04876f49d2c,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_e2693160e5b170,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_e020b451ad4904,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_5a218272d764a9,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_8154a2a2ff0d13,Taiwan-side,2002-2013_taiwan_capital_gateway,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_ab3c190d2d5ff7,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_df5edf87c94f59,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_471b1886b74796,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_c268a64ba51cf1,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_072576a936554f,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_309d507dc5c51b,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_124526aea83624,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,0.8657,0.816,0.0,0.0
MERGED_bedcd3115e5e73,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,0.8657,0.816,0.0,0.0
MERGED_f9649c0db38e16,Taiwan-side,2014-2020_pre_wanghong_platformization,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_d3457302dec8ca,Taiwan-side,2021-2025_internet_wanghong_capital,official_brand_timeline,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_73f9302fadaa97,Taiwan-side,1946-1987_taiwan_side_formation,travel_feature,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_33712c553ce1b6,Taiwan-side,1946-1987_taiwan_side_formation,local_storymap,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_8ddb1f3aa9e486,Taiwan-side,1946-1987_taiwan_side_formation,food_media_listing,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_b3a6151e0e461c,Taiwan-side,1946-1987_taiwan_side_formation,food_tv_listing,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_e98c6c92494e43,Taiwan-side,1946-1987_taiwan_side_formation,food_media_listing,secondary,0.7,0.3077,0.4254,1.0,0.4254
MERGED_89286b8e794f32,Taiwan-side,1946-1987_taiwan_side_formation,food_media_listing,secondary,0.7,0.7297,0.7208,1.0,0.7208
MERGED_f05656d70bb673,Japan,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,0.8971,0.688,1.0,0.688
MERGED_a19598d202ec41,Japan,1946-1987_taiwan_side_formation,official_restaurant_profile,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_5d80cbc18bbf93,Taiwan-side,1946-1987_taiwan_side_formation,food_media_listing,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_15a142c712924c,North America,1946-1987_taiwan_side_formation,food_culture_article,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_16d6d1191fb6b1,North America,1946-1987_taiwan_side_formation,food_culture_article,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_4efa5d735d3173,North America,1946-1987_taiwan_side_formation,food_culture_article,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_814ffaa53c088d,North America,1946-1987_taiwan_side_formation,food_history_magazine,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_11b7837e6422d7,Taiwan-side,1979-1987_brand_formalization_and_reopening,newspaper_retrospective,tertiary,0.2,1.0,0.76,0.0,0.0
MERGED_fa05e18af8bd1d,Taiwan-side,1946-1987_taiwan_side_formation,food_travel_blog,tertiary,0.2,0.7059,0.5541,1.0,0.5541
MERGED_5ffd9f50c5d435,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_9ba5d183892e15,Taiwan-side,1950-1978_taiwan_side_popular_food,newspaper_retrospective,tertiary,0.2,1.0,0.76,0.0,0.0
MERGED_c224ab5750b395,unknown,1946-1987_taiwan_side_formation,restaurant_listing_retrospective,tertiary,0.2,1.0,0.76,0.0,0.0
MERGED_9b2a0606935bec,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_f3e8ad33ccc29b,Japan,1946-1987_taiwan_side_formation,food_media_list,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_c3d64146dc2c81,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_00c4a35b800299,Taiwan-side,1946-1987_taiwan_side_formation,food_blog_retrospective,tertiary,0.2,0.7879,0.6115,1.0,0.6115
MERGED_f582fef85881b2,Taiwan-side,2002-2013_taiwan_capital_gateway,official_company_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_089d1834755902,Yangtze River Delta,2002-2013_taiwan_capital_gateway,annual_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_df865bc2f20bdb,North America,2002-2013_taiwan_capital_gateway,official_company_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_65988c80dd8d60,Taiwan-side,2002-2013_taiwan_capital_gateway,academic_article,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_7db247cefdfa5a,Japan,1946-1987_taiwan_side_formation,food_history_feature,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_92d93ba2b0d333,North America,1946-1987_taiwan_side_formation,local_news_food_guide,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_93ebc16e857808,North America,1946-1987_taiwan_side_formation,local_news_food_guide,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_6c16dfcb31e6df,Yangtze River Delta,2002-2013_taiwan_capital_gateway,media_report,secondary,0.7,0.9412,0.8688,0.0,0.0
MERGED_669ff69ce6dcd2,North China,1988-2001_cross_strait_mobility,news_report,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_b8728515ad3323,North China,2002-2013_taiwan_capital_gateway,news_report,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_63309667a75f8c,Taiwan-side,1988-2001_cross_strait_mobility,Taiwan_business_directory,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_fdc7f0b82a6e46,Hong Kong,1988-2001_cross_strait_mobility,Taiwan_business_directory,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_34b379a38b557c,Yangtze River Delta,2002-2013_taiwan_capital_gateway,Taiwan_business_directory,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_d7bb2ac659085c,Yangtze River Delta,2002-2013_taiwan_capital_gateway,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_19198b4a0329b7,Yangtze River Delta,2002-2013_taiwan_capital_gateway,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_0b36a7086405da,Yangtze River Delta,2002-2013_taiwan_capital_gateway,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_b9ac3244d8000a,Yangtze River Delta,1988-2001_cross_strait_mobility,media_report,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_248546cc03665f,Yangtze River Delta,2002-2013_taiwan_capital_gateway,news_report,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_83541c7936c3e8,Yangtze River Delta,2002-2013_taiwan_capital_gateway,newspaper_report,primary,1.2,1.0,1.06,1.0,1.06
MERGED_5643776c5caeb2,Yangtze River Delta,2002-2013_taiwan_capital_gateway,newspaper_report,primary,1.2,1.0,1.06,1.0,1.06
MERGED_3106294cf708b3,Taiwan-side,1946-1987_taiwan_side_formation,newspaper_food_feature,primary,1.2,1.0,1.06,1.0,1.06
MERGED_190f4e25626475,Taiwan-side,1946-1987_taiwan_side_formation,official_brand_history,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_3884c6699e89dd,Taiwan-side,1946-1987_taiwan_side_formation,official_brand_history,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_ce78cc0c11386f,Taiwan-side,1946-1987_taiwan_side_formation,official_brand_history,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_fb4fa0d3a4aace,Taiwan-side,1946-1987_taiwan_side_formation,official_brand_profile,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_8afbad82618fec,Taiwan-side,1946-1987_taiwan_side_formation,official_product_history,secondary,0.7,0.6552,0.6686,1.0,0.6686
MERGED_83fd3f876ebcd4,Taiwan-side,1946-1987_taiwan_side_formation,official_product_history,secondary,0.7,0.6552,0.6686,1.0,0.6686
MERGED_6df9a941ad575a,Japan,1946-1987_taiwan_side_formation,local_government_magazine,secondary,0.7,0.7458,0.7321,1.0,0.7321
MERGED_294bd5cb18b276,Japan,1946-1987_taiwan_side_formation,local_government_magazine,secondary,0.7,0.7667,0.7467,1.0,0.7467
MERGED_a6f461e5bf47f1,Japan,1946-1987_taiwan_side_formation,newspaper_or_municipal_publication,primary,1.2,0.9265,1.0086,1.0,1.0086
MERGED_6f2cf6cccc6823,Yangtze River Delta,2014-2020_pre_wanghong_platformization,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_1802ee646a7217,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_427e5fb0f6fd9d,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_dcc49b9c9385b5,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_301eec0d8fffeb,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_38e9e4c0379fad,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_cb10e13e9fd904,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_72f4471ea5aa86,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_a0f22f741d85d3,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_d769391584c461,national,2014-2020_pre_wanghong_platformization,franchise_portal,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_720be570aeac72,Taiwan-side,1946-1987_taiwan_side_formation,food_blog_retrospective,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_b1762a11e4c648,Yangtze River Delta,1988-2001_cross_strait_mobility,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_dad9b4006db6dc,Yangtze River Delta,2002-2013_taiwan_capital_gateway,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_b64e9b74f2a4eb,Yangtze River Delta,2002-2013_taiwan_capital_gateway,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_14ecbf232b6d69,Yangtze River Delta,2002-2013_taiwan_capital_gateway,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_c4270150a71ddb,Yangtze River Delta,2002-2013_taiwan_capital_gateway,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_165bfa537e0dc5,Yangtze River Delta,2002-2013_taiwan_capital_gateway,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_6bd65b5a6f7d42,North China,2002-2013_taiwan_capital_gateway,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_5bcd5822bf4192,Japan,2002-2013_taiwan_capital_gateway,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_e414d73d438741,Yangtze River Delta,2002-2013_taiwan_capital_gateway,business_case,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_399be1ba747947,Taiwan-side,1946-1987_taiwan_side_formation,platform_food_listing,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_2779fbc08b4c27,Taiwan-side,1946-1987_taiwan_side_formation,platform_food_listing,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_243c2aafe1e660,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_e65aebe2392b49,Taiwan-side,1950-1978_taiwan_side_popular_food,food_history_article,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_8b089228e44764,Taiwan-side,1946-1987_taiwan_side_formation,business_interview,secondary,0.7,0.76,0.742,1.0,0.742
MERGED_7c5050ae850456,Taiwan-side,1946-1987_taiwan_side_formation,official_brand_homepage,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_33ed182946709c,Yangtze River Delta,2021-2025_internet_wanghong_capital,food_industry_media,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_2478136ec8f392,Yangtze River Delta,2021-2025_internet_wanghong_capital,food_industry_media,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_e8ac03c7436a24,Japan,1946-1987_taiwan_side_formation,local_tv_feature,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_e4943d837e4dab,unknown,1946-1987_taiwan_side_formation,official_company_profile,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_5b6a27db7316fe,North America,1946-1987_taiwan_side_formation,newspaper_review,tertiary,0.2,0.7442,0.5809,1.0,0.5809
MERGED_fb26ff6caf314a,North America,1946-1987_taiwan_side_formation,newspaper_feature,primary,1.2,0.7442,0.8809,1.0,0.8809
MERGED_a71e60be485439,North America,1946-1987_taiwan_side_formation,newspaper_feature,primary,1.2,1.0,1.06,1.0,1.06
MERGED_4f565f465726ce,North America,1946-1987_taiwan_side_formation,newspaper_feature,primary,1.2,1.0,1.06,1.0,1.06
MERGED_57100317346c50,North America,1946-1987_taiwan_side_formation,food_media_retro,secondary,0.7,0.7317,0.7222,1.0,0.7222
MERGED_9bae4b5c5ea3ad,North America,1946-1987_taiwan_side_formation,obituary_food_history,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_919d246f008ef3,North America,1946-1987_taiwan_side_formation,food_guide,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_053e5f77ed6897,North America,1946-1987_taiwan_side_formation,food_guide,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_3fc473f2cd6c03,North America,1946-1987_taiwan_side_formation,food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_5b279378b99f39,Taiwan-side,1946-1987_taiwan_side_formation,food_blog_retrospective,tertiary,0.2,0.751,0.5857,1.0,0.5857
MERGED_7e8f0871f2c64e,Taiwan-side,1946-1987_taiwan_side_formation,travel_food_media,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_5c78c24c453ab9,Mainland China,1946-1987_taiwan_side_formation,brand_official_with_secondary,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_6b2a063b2a8a97,Taiwan-side,1946-1987_taiwan_side_formation,food_blog_retrospective,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_bd177c9dc22ebb,Taiwan-side,1946-1987_taiwan_side_formation,news_report,secondary,0.7,0.8621,0.8135,1.0,0.8135
MERGED_dd58bcced06906,Yangtze River Delta,2021-2025_internet_wanghong_capital,news_report,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_3bd79dfa5c887b,unknown,1946-1987_taiwan_side_formation,food_history_secondary,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_2a1e149980e58f,Taiwan-side,1946-1987_taiwan_side_formation,platform_food_review,tertiary,0.2,0.8775,0.6743,1.0,0.6743
MERGED_65fa4caef0f150,Taiwan-side,1946-1987_taiwan_side_formation,local_news,primary,1.2,1.0,1.06,1.0,1.06
MERGED_e40e5c2d31e36e,unknown,1946-1987_taiwan_side_formation,local_business_media,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_daf6a6e34e829b,Taiwan-side,1946-1987_taiwan_side_formation,official_brand_profile,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_62c4f91cf46247,Yangtze River Delta,2014-2020_pre_wanghong_platformization,local_business_media,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_29961f6e31d887,Taiwan-side,1946-1987_taiwan_side_formation,food_logistics_media,secondary,0.7,0.7188,0.7132,1.0,0.7132
MERGED_939078dd529e8e,Taiwan-side,1946-1987_taiwan_side_formation,brand_food_map,secondary,0.7,0.7188,0.7132,1.0,0.7132
MERGED_d5e7856b0338a1,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_daec8124160a70,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_b12ea114c63b1e,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_537bbb302e2a05,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,0.8154,0.6308,1.0,0.6308
MERGED_b35368597dca9b,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,0.8154,0.6308,1.0,0.6308
MERGED_d74bd219500d5d,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_1f9a6169d4e117,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_542a192369fffd,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_962310ed39dc82,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_1eb64682db22a8,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,0.7885,0.6119,1.0,0.6119
MERGED_064a4ee1658e3a,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,0.7885,0.6119,1.0,0.6119
MERGED_d7611699686b8f,Taiwan-side,1940-1945_late_colonial_food_order,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_f25321773f3bb3,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_dd2fb0d38cf171,Taiwan-side,1946-1987_taiwan_side_formation,official_tourism_profile,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_72cf6377584e60,Taiwan-side,1946-1987_taiwan_side_formation,platform_menu,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_a16fe4a8e5b4d6,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,0.3077,0.2754,1.0,0.2754
MERGED_31fb9bbad61c72,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,0.7143,0.56,1.0,0.56
MERGED_2f4513179cc91c,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,0.7143,0.56,1.0,0.56
MERGED_3f668ee7bdfdac,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_bc5dbbbf1caf95,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,0.7027,0.5519,1.0,0.5519
MERGED_9fd8b4e89ffd23,Taiwan-side,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,1.0,0.76,1.0,0.76
MERGED_f854350e1af3e0,North America,1946-1987_taiwan_side_formation,newspaper_feature,primary,1.2,1.0,1.06,1.0,1.06
MERGED_21557fc245bd7f,Central China,2021-2025_internet_wanghong_capital,local_business_media,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_55dd9ca4224a61,Yangtze River Delta,2021-2025_internet_wanghong_capital,local_business_media,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_fff2964f60ddd5,Yangtze River Delta,2021-2025_internet_wanghong_capital,local_business_media,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_a3e1fd39b3466d,unknown,1946-1987_taiwan_side_formation,academic_secondary,secondary,0.7,1.0,0.91,0.0,0.0
MERGED_8de4972785e4e7,Japan,1946-1987_taiwan_side_formation,brand_history,secondary,0.7,0.8889,0.8322,1.0,0.8322
MERGED_210f3e30579c1a,Japan,1946-1987_taiwan_side_formation,brand_history,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_9e8ab960ea8745,Japan,1946-1987_taiwan_side_formation,brand_history,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_acb17804401cdd,Japan,1946-1987_taiwan_side_formation,brand_history,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_6c01d7b1e8fdd3,Japan,1946-1987_taiwan_side_formation,brand_history,secondary,0.7,1.0,0.91,1.0,0.91
MERGED_a70a2af0aa5dc1,Japan,1946-1987_taiwan_side_formation,food_media_retrospective,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_Q_001,Singapore,1946-1987_taiwan_side_formation,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_002,Singapore,1946-1987_taiwan_side_formation,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_003,Singapore,1946-1987_taiwan_side_formation,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_004,Singapore,1946-1987_taiwan_side_formation,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_005,Singapore,1946-1987_taiwan_side_formation,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_006,Singapore,1946-1987_taiwan_side_formation,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_007,Singapore,1946-1987_taiwan_side_formation,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_009,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_010,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_011,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_012,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_013,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_014,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_015,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_016,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_017,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_018,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_019,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_020,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_021,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_022,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
BATCH_Q_023,Singapore,1987-2015_cross_strait_diffusion,newspaper_archive,primary,1.2,1.0,1.06,1.0,1.06
